품목일련번호,품목명,큰제품이미지
202107211,실리킹볼란테연질캡슐(밀크시슬열매건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_tI6JB9ic
200700140,징코모아정120mg(은행엽건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_tI6JB9oz
201906883,유니텔미사탄정40밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_tI6JB9pF
201906884,유니텔미사탄정80밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_tI6JB9pX
200600224,디스포진정250밀리그램(팜시클로비르),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1A3H02jtA
201701269,부로멜장용정(브로멜라인),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1A3H02jus
201706942,자트론엑스엘정(알푸조신염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1A3H02jxO
201908603,일동라푸티딘정10밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1A3H02jzM
201903427,텔미듀얼정40/10밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1A3H02j-c
201903426,텔미듀얼정80/5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1A3H02j-u
201401487,로스틴정20밀리그램(로수바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7K2fSf8M9
201906143,펠라엠정(펠라고니움시도이데스11%에탄올건조엑스(5.5∼6.6→1)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oe8SX1Eis5
202002560,자렐슨정2.5밀리그램(리바록사반),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7K2fSf8QN
200401964,인펙신캡슐(은교산),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7K2fSf8S3
202202386,셈블릭스정40밀리그램(애시미닙염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OKRXo9l4Iu
202202385,셈블릭스정20밀리그램(애시미닙염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OKRXo9l4JA
201307160,알보젠시메티딘정200밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OKRXo9l4Jk
201802671,디멘토정(콜린알포세레이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcA1W0
201901830,라베라엠정10밀리그램(라베프라졸나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcA1WI
202001440,센리카캡슐50밀리그램(프레가발린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcA1Wa
202204087,포비정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcA1Ws
201801019,휴티카정60밀리그램(티카그렐러),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAe7V
201801018,휴티카정90밀리그램(티카그렐러),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAe7n
201708370,사포드정(사르포그렐레이트염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAe83
202200088,나나정500밀리그램(아세트아미노펜),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAmZk
201309147,엑스건정5/80밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAma0
202300112,피마사브정60/2.5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAmaa
202300100,피마사브정60/5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAmas
202300133,피마사브정30/2.5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAmb8
201906628,몬테스건츄정5밀리그램(몬테루카스트나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAmbQ
201907357,피나앤정1밀리그램(피나스테리드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAmbi
201402846,란프톤캡슐15밀리그램(란소프라졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAmb_
202300026,다포가정10밀리그램(다파글리플로진프로판디올수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAmcG
202300355,다파루틴듀오서방정10/1000밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAmcY
202300124,암디카브큐정60/2.5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAmcq
202300141,암디카브큐정30/2.5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAmd6
202300103,암디카브큐정60/5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAmdO
201801327,비엘글리메정2밀리그램(글리메피리드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q7tf
202204146,올리원정120밀리그램(오르리스타트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q7uV
202204478,엔피다파정10밀리그램(다파글리플로진프로판디올수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q7un
201801995,아토메트서방정20/500밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN5xg
199702883,클리프서방정375밀리그람(세파클러수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN60t
202201813,베노론디정600밀리그램(디오스민),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN61r
201902892,트윈케라정80/5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN66m
202202972,젠벨라정800밀리그램(세벨라머탄산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN69t
201706291,닌라로캡슐3밀리그램(익사조밉시트레이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN6FF
201706267,닌라로캡슐2.3밀리그램(익사조밉시트레이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN6Fi
201706292,닌라로캡슐4밀리그램(익사조밉시트레이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN6G9
202202575,엔디콜플러스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN6Gc
201804176,토피버정100밀리그램(토피라메이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OJwvDq2otb
201402061,러지피드정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OJwvDq2ow8
201906616,토피버정25밀리그램(토피라메이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OJwvDq2ozG
201507074,페북틴정80밀리그램(페북소스타트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OJwvDq2ozY
201507075,페북틴정40밀리그램(페북소스타트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OJwvDq2ozt
202003918,아케로캡슐(아세브로필린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OJwvDq2o_v
202202963,지텍정75밀리그램(육계건조엑스(16~26→1)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ON4x69LWcB
202204176,킥콜드에스연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ON4x69LWdK
202204092,킥코프에스연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ON4x69LWdk
202202474,아젤디핀정16밀리그램(아젤니디핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ON4x69LWe0
202108120,아젤디핀정8밀리그램(아젤니디핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ON4x69LWeI
202108119,아제리아정8밀리그램(아젤니디핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ON4x69LWej
202202475,아제리아정16밀리그램(아젤니디핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ON4x69LWfC
202002962,파마라푸티딘정10밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ON4x69LWfU
201105143,바로살탄정80밀리그램(발사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ONAZvvxHfU
201100467,바로살탄정160밀리그램(발사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ONAZvvxHfm
201908114,건프람정20밀리그램(에스시탈로프람옥살산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQ2VIm79eC
202204612,에버칼디정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQ2VIm79fu
202202679,잘레딥캡슐10밀리그램(잘레플론),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ORg8QAQKeV
202203241,마그큐엔연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ORg8QAQKf3
202300272,프레다정2밀리그램(에스트라디올반수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ORg8QAQKgT
201908026,몬테루키츄정4밀리그램(몬테루카스트나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ORg8QAQKgl
201907868,몬테루키츄정5밀리그램(몬테루카스트나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ORg8QAQKh1
202204690,포슈벳정5밀리그램(다파글리플로진프로판디올수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ORg8QAQKhJ
202300354,다파로진듀오서방정10/1000밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ORg8QAQKht
202300330,다파로진정10밀리그램(다파글리플로진프로판디올수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ORg8QAQKi9
202200946,포슈벳정10밀리그램(다파글리플로진프로판디올수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ORg8QAQKiR
201605995,스티젠정(애엽95%에탄올연조엑스(20→1)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ORg8QAQKjH
202201016,다파루틴정10밀리그램(다파글리플로진프로판디올수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ORg8QAQKjr
202003383,비트락비캡슐25밀리그램(라로트렉티닙황산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ORg8QAQpIA
202003384,비트락비캡슐100밀리그램(라로트렉티닙황산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ORg8QAQpIS
202300720,아카브정60/40밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ORg8QAQpIk
202300721,아카브정30/40밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ORg8QAQpJ0
202200991,디플로정10밀리그램(다파글리플로진프로판디올수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ORg8QAQpJI
202003940,엑시글루정10밀리그램(다파글리플로진),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ORg8QAQpJs
202003939,엑시글루정5밀리그램(다파글리플로진),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ORg8QAQpK8
202204663,피마원에스정30/2.5밀리그램(피마사르탄|에스암로디핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ORg8QAQpKQ
201306059,바스타틴정10밀리그램(아토르바스타틴칼슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ORg8QAQpKi
202102457,자누아틴정50밀리그램(시타글립틴염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ORg8QAQpK_
202102456,자누아틴정100밀리그램(시타글립틴염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ORg8QAQpLG
202300662,에소듀오에스정40/700밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OS6hQuOK5A
202300663,에소듀오에스정20/700밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OS6hQuOK5S
202102831,글로시타글정50밀리그램(시타글립틴염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OS6hQuOK5k
201307038,아토타틴정10밀리그램(아토르바스타틴칼슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OS6hQuOK60
202002986,타무로신서방정0.4밀리그램(탐스로신염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OS6hQuOK6I
202203780,비사린정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OS6hQuOK6a
201908408,리페넥스정2밀리그램(리스페리돈),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Niwca6NN_Y
201701565,다림클로피도그렐정75mg(클로피도그렐황산수소염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Niwca6NN-E
202103156,리록사반정10밀리그램(리바록사반),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Niwca6NO0G
202103155,리록사반정15밀리그램(리바록사반),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Niwca6NO0c
202103157,리록사반정20밀리그램(리바록사반),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Niwca6NO0y
201102450,임팩타민프리미엄정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Niwca6NO1I
202104747,베스듀오정20/800밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Niwca6NO1e
202104741,에소미트정20/800밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Niwca6NO2g
201004171,리세넥스플러스정(리세드론산나트륨2.5수화물|콜레칼시페롤농축물(분말형)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Niwca6NO3M
202104835,에스졸듀오정20/800밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Niwca6NO54
201903297,티로프론정(티로프라미드염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Niwca6NO6S
201902806,리마맥스정(리마프로스트알파덱스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Niwca6NO6o
201901337,메가젤틴정(아젤라스틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Niwca6NO7U
202104751,넥스졸듀오정20/800밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Niwca6NO8A
201900030,유한프레가발린서방정300밀리그램(프레가발린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Niwca6NOAp
202006096,메가삼백정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Niwca6NOB9
202107278,마그바이타민연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1A3H02k1s
200400261,삼성세파클러캡슐250밀리그람,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7K2fSf8U1
202001943,파모티원정(파모티딘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7K2fSf8UJ
201308360,한트라셋정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OANLAkAEea
201505941,오로텐션정10/40밀리그램(암로디핀베실산염|올메사르탄메독소밀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OANLAkAElu
202103684,트루액티비오정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OANLAkAEnQ
202101121,테네립틴정20밀리그램(테네리글립틴염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN5wQ
202201326,테네립틴엠서방정20/1000밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN5wt
202201324,테네립틴엠서방정10/500밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN5xK
202106757,헤모퀸골드엠프리미엄캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN698
202100997,디포테리정20밀리그램(테네리글립틴염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN6Ii
201906518,다이뉴시드정(알티옥트산트로메타민염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN6J8
202106543,아젤블럭정8밀리그램(아젤니디핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OLPDfGLPC3
202203951,베오바정50밀리그램(비베그론),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OLJPBoFObx
202000773,미가펜후레쉬연질캡슐(이부프로펜),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OLJPBoFOg3
202000038,알레스잘정(레보세티리진염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OLJPBoFOgL
202300347,다파포민서방정10/1000밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q7v3
202300366,다파포민서방정10/500밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q7vL
202204145,제로비정120밀리그램(오르리스타트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q7vd
202300108,핀카브정60/2.5밀리그램(피마사르탄칼륨|에스암로디핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q7vv
202300089,핀카브정60/5밀리그램(피마사르탄칼륨|에스암로디핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q7wB
202300088,핀카브정30/2.5밀리그램(피마사르탄칼륨|에스암로디핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q7wT
202204555,이포산서방정(베포타스틴베실산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q7wl
201903523,비카원스정5/20밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q7x1
201903524,비카원스정5/40밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q7xJ
201903525,비카원스정10/40밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q7xb
202300093,아디카브정60/5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q7xt
202300118,아디카브정60/2.5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q7y9
202300083,아디카브정30/2.5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q7yR
201908662,스토렌정(애엽95%에탄올연조엑스(20→1)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q7y-
202108078,다파메트서방정10/1000밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q7zZ
202108077,다파메트서방정10/500밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q7zr
202300140,건카브정30/2.5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q7_7
202300091,건카브정60/5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q7_P
202300111,건카브정60/2.5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q7_h
202000048,메가텔디핀정40/10밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q7-F
201903585,메가텔디핀정80/5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q7-X
202000047,메가텔디핀정40/5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OPT2T5q7-p
202001633,아레바정100밀리그램(레바미피드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OANLAkAEWQ
201906290,나프토엠정75밀리그램(나프토피딜),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OANLAkAEW_
201600759,에소멜정40밀리그램(에스오메프라졸마그네슘이수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OANLAkAEhO
202001641,에피나온정10밀리그램(에피나스틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQ2VIm79gA
202201490,원광은교산캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQ2VIm79gk
202202177,에이다파정10밀리그램(다파글리플로진프로판디올수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQdQ5pD5Gy
201906924,렉스민캡슐(디오스민),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQdQ5pD5HE
202300388,다파엔정10밀리그램(다파글리플로진프로판디올수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQdQ5pD5I4
202204088,이참에코프연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQdQ5pD5IM
202204076,이참에노즈연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQdQ5pD5Ie
202204075,이참에콜드연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQdQ5pD5Iw
201506787,크레젯정10/20밀리그램(에제티미브|로수바스타틴),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQdQ5pD5K2
202300130,듀카노바정30/2.5밀리그램(피마사르탄|에스암로디핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQdQ5pD5KK
202300096,듀카노바정60/5밀리그램(피마사르탄|에스암로디핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQdQ5pDQAU
202300115,듀카노바정60/2.5밀리그램(피마사르탄|에스암로디핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQdQ5pD5Ku
202203892,핑큐린정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQdQ5pD5M0
201901713,퀘티아핀정25밀리그램(쿠에티아핀푸마르산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQdQ5pD5N8
201901714,퀘티아핀정100밀리그램(쿠에티아핀푸마르산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQdQ5pD5NQ
202300379,다파글정10밀리그램(다파글리플로진프로판디올수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQdQ5pD5Ni
202300423,다파글엠서방정10/1000밀리그램(다파글리플로진프로판디올수화물|메트포르민염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQdQ5pD5N_
202300424,다파글엠서방정10/500밀리그램(다파글리플로진프로판디올수화물|메트포르민염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQdQ5pD5OG
202203948,디파글루정10밀리그램(다파글리플로진프로판디올수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQdQ5pD5Oq
202204518,디파글루정5밀리그램(다파글리플로진프로판디올수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFsBeC
202000339,하이메트정15/850밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQdQ5pD5Pg
200605325,암페몬정(디에틸프로피온염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OBVa0o7bwm
202201070,린버크서방정30밀리그램(유파다시티닙반수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OBVa0o7bxK
201500371,안플라엑스서방정300밀리그램(사르포그렐레이트염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OBVa0o7c0y
202202215,에이테넬엠서방정10/750밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFClXzKbId
202202214,에이테넬엠서방정10/500밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFClXzKbJ9
202201318,테넬포민서방정10/750밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFClXzKbPx
201804346,비엘심바정20밀리그램(심바스타틴),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFClXzKbcP
202100536,테라립틴정20밀리그램(테네리글립틴염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFClXzKbj9
202201427,테라립틴듀오서방정10/750밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFClXzKbjn
202201718,인레빅캡슐(페드라티닙염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OHXkPjtIOK
200301031,아엔탈정(아세클로페낙),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OHXkPjtIVe
200906330,그날엔큐정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OHXkPjtIWC
201803081,넥스베린정20mg(프로피베린염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OHXkPjtIZ0
201801335,알츠코린정(콜린알포세레이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OHXkPjtIdW
202200413,원펜정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OHXkPjtIe4
200403289,타미론정(티로프라미드염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OHXkPjtIew
201308563,엑스포텐정5/80밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OLJPBoFOcV
202204254,노페로캡슐(건조황산제일철),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OLJPBoFOfV
202203779,에리카정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OS6hQuOK6s
202204125,비아콘정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OS6hQuOK78
202300227,다포가듀오서방정10/500밀리그램(다파글리플로진프로판디올수화물|메트포르민염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OS6hQuOK7Q
202300228,다포가듀오서방정10/1000밀리그램(다파글리플로진프로판디올수화물|메트포르민염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OS6hQuOK7i
202001929,제스틸정(애엽95%에탄올연조엑스(20→1)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OS6hQuOK7_
202201013,화이트다파글리플로진정10밀리그램(다파글리플로진프로판디올수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OS6hQuOK8G
202106633,듀오웰플러스정40/20/10밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OS6hQuOK8Y
202106630,듀오웰플러스정80/20/10밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OS6hQuOK8q
202003561,루레카캡슐150밀리그램(프레가발린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OS6hQuOXJt
201907933,루레카캡슐75밀리그램(프레가발린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OS6hQuOXK9
200201163,크로아난정625㎎[아목시실린수화물.클라불란산칼륨(4:1)],https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-M7iZWRLt
202200475,라베듀엣정20/500밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-M7iZWRMI
201206836,글로스타정10밀리그램(아토르바스타틴칼슘수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-M7iZWRMc
